# Gaussian vector c (extended)
90.161608079059036 2.0936276321011063 0.40692057680126537 0.70168527110547441 0.29694496659796576, 8.0622577483
107.01399643720531 2.319476850367479 0.24495240070310831 0.73333579628085299 0.30504266982327133, 9.8488578018
101.31015435862064 1.8127354293016058 0.094803476702903788 0.71686520081338412 0.3121482534261934, 10.1980390272
89.699922204782354 1.5971425498430663 0.35685386925939538 0.67921385355356456 0.22465992075705249, 8.0622577483
59.349437368346919 1.7794458522476189 0.49551666037373243 0.861774904717174 0.23521972613764358, 0.0
118.48355296020229 1.4591507923627853 0.4332252098871372 0.81583734255426066 0.29353172661241234, 15.2315462117
97.160612881497158 1.3350000573296716 0.66856897007439708 0.93790672015128063 0.40366058635781255, 8.24621125124
131.42404170465687 1.1150411150298871 0.2636319561116936 0.75884825247403576 0.47974278857758323, 16.7630546142
139.54554530155605 1.4890529681153366 0.73125677500866881 0.5517489790774569 0.49557404555885681, 21.0
117.66552066530473 2.3479223505112898 0.67113235636363955 0.49162530963308776 0.43913696763992316, 15.0332963784
147.95474091661734 1.2496248513344965 0.72289760716756224 0.47405738102589967 0.35126148650697614, 37.0540146273
122.47497033181479 1.0564541534177245 0.9010407923303847 0.51927557909851607 0.57440079549359546, 26.3058928759
140.47968503336665 1.4355166051331929 1.032290618981623 0.48308127786454191 0.35880836150106216, 31.2569992162
170.61603031526738 1.1895438618147851 0.65253493675681595 0.52548076319581072 0.27473243633486594, 36.2215405525
122.33831164538057 1.0121907142457958 0.63700223604351047 0.61748594431044235 0.2599142262977307, 21.1896201004
121.54393735102941 1.5925205026733831 0.76856102161651507 0.48695308995222369 0.58624403758599564, 6.0827625303
132.79887745146249 1.1355500173809516 0.91043427825748613 0.62692177841870977 0.36561884277752688, 16.1245154966
151.83581826421727 1.0849753749152282 1.0094665317208413 0.55440066135693522 0.20920599761585087, 26.9258240357
140.77133200447017 1.2952729359750974 0.62224796518555969 0.62670166945810168 0.54074497231243535, 29.9666481275
159.21132130731371 1.7690685407241611 0.57696848410349411 0.49098123973941232 0.27997729589135201, 28.231188427
174.68531761114636 0.96354540301463765 0.46018212970516409 0.47525174575183404 0.43907453678269132, 41.8807831827
192.18712508963793 1.337412817832949 0.24721977788338259 0.67376157304092787 0.54796154897931526, 13.6014705087
150.59071389975685 1.2083114015355592 0.56352148114905054 0.51840009868397563 0.41505677901158916, 30.0
170.04597812700123 1.2017916616941986 0.10298694174041678 0.45018161619555497 0.338649144722867, 56.5685424949
159.23442424519024 1.0262521733957695 -0.10561754727051526 0.44556847433353258 0.40132208451760981, 59.1692487699
184.46805172236719 1.1781258386281386 0.0084863744607653196 0.43862403315834692 0.58944177111751928, 34.205262753
146.1119290297429 1.3993875785640468 -0.46806810760015694 0.33793254736399853 0.37687757160714613, 6.32455532034
129.67556283967104 0.63969535235587494 -0.22335824322648412 0.41914080952838006 0.49947716254371849, 14.2126704036
150.8357035500413 0.75391459893153001 -0.25139396215590498 0.40300814116895689 0.4863149716199795, 28.2842712475
182.4623215834271 0.9139699099006694 -0.11202377150114426 0.31127555485514824 0.35201717713541103, 85.4751425854
193.47932190046529 1.1206915495660743 -0.5465327162887863 0.37035500898665669 0.28128766295947727, 11.313708499
185.10990197827459 1.0478015618760437 -0.32079079926830789 0.20815084280763058 0.35843713102587044, 33.6154726279
159.48588612481569 1.5753759546240707 0.066308091403245034 0.47236826745324834 0.29144944355694535, 41.7252920901
202.72262095353648 0.81672923879995341 -0.061319044737156117 0.28015023068579153 0.39565149961384305, 115.108644332
194.81442817940271 0.77387707496522418 -0.11826376220560024 0.3884695915063463 0.50047164936165822, 79.0569415042
212.33037013040109 0.59969258914492551 0.22057239587062893 0.20031143493955983 0.25072779877929241, 103.07764064
177.19631148598225 0.87752963895907132 0.17138453355217681 0.28297602538308986 0.45887058566679656, 82.2192191644
216.33572664715979 0.56931984566087968 -0.081464101695113866 0.33012071532231357 0.38365901331764335, 95.414883535
177.55817591594476 0.6615308783735282 -0.025581580848233879 0.35084791811507454 0.33463334572216552, 103.60019305
262.26716670039173 0.53228696025649547 -0.23951859815233351 0.30022545164320058 0.42874062077184227, 83.934498271
219.20411783799054 1.1773433832433269 0.070216178290035167 0.42490932522640967 0.12317513843028605, 73.6817480792
164.97368040876577 0.53974784342677662 -0.28191326719416376 0.15103469683800808 0.37410743074430641, 18.3575597507
195.02198101927127 1.1926610942775739 -0.046795293311504123 0.27327378891960141 0.38254305944659933, 93.2148056909
186.33805861655551 0.97304866285607816 0.08690563427465299 0.12267892266626124 0.40656256863578866, 101.513545894
221.1991519603489 1.1210511686393052 0.10690454471708404 0.47720766171937035 0.4489768939973699, 43.8634243989
196.42572591536654 0.56557342313331183 -0.14573711264044137 0.09656117737031622 0.45003669091855936, 80.9506022214
189.58664533126097 0.69549064887741141 -0.055556131789617325 0.24376750753810883 0.2842682404189425, 88.5268320906
182.69623227345389 1.0891456263810952 -0.4165255966458844 0.24264337337608075 0.42128710906958511, 18.3847763109
221.32736750763399 0.77019345256557781 0.20567504278837662 0.35170675093002868 0.42384042373273956, 70.8307842679
195.82887081667167 1.2331042088896584 0.049436446518762722 0.40177419963065059 0.27255220351665455, 67.6756972628
245.47182945134819 0.60993684283156113 0.10526443074495341 0.24397063185523485 0.20612550491159271, 120.415945788
244.78446236746282 0.5899550756930535 0.041415295899386181 0.097101824888289501 0.28379431163642876, 125.483066587
206.64223670203731 0.77169142180303474 0.29834670398028751 0.1630503953355128 0.39220516723287968, 108.300507847
235.97022695552721 0.53169495102537723 0.18610857938998687 0.24563080845555718 0.33356098755194963, 106.230880633
243.4727765725759 0.66706325786567677 0.20368804905997739 0.10237251388392694 0.26050377463172636, 117.991525119
244.33264509546729 0.61220338828233922 -0.0055252467605748784 0.21875632069073433 0.31100931259082465, 111.485425056
242.24080703558556 1.1221230862855713 -0.20763435925360374 0.09683654082515776 0.10756467173615622, 68.3593446429
285.39810387928276 0.73458734027492301 -0.026173239825689892 0.14380589128115262 0.2867615861000205, 140.801278403
282.92137295559138 0.66641018628407822 -0.19434353558987302 0.16056167394322782 0.39760709220741114, 89.9444272871
310.2028140660633 0.60760459216752483 0.24359192153270812 0.14680889734319186 0.21229309798852086, 137.0
277.01065665927985 0.77409398517266348 0.15242515731043416 0.22148393424407842 0.10228451924218382, 127.283148924
253.34223160687117 1.2167901080170997 -0.013627909993328182 0.24836507969751359 0.10484165920999883, 101.833196945
285.78824625278321 1.0160899989749543 -0.18876964318970973 0.076544738866764425 0.26265186172101068, 94.6414285606
288.46392512612647 0.61577271927436183 -0.057732759961397942 0.052109443200576214 0.26023435941475354, 115.693560754
302.63147455835195 0.61992968653010405 0.070088819549628506 0.085117112775246723 0.40655163722815729, 116.760438506
310.49366127653201 0.62660805246912599 -0.077805054599315221 0.20827018847632631 0.4176416899049184, 90.8019823572
69.934974850746926 2.6248236730117958 0.4835448309530716 0.6145584921349595 0.38816601452203392, 1.41421356237
102.18401679000362 1.7904469154102889 0.31782813160571671 0.79308395117591257 0.32953455434785084, 12.2065556157
276.81735537806878 0.76984552932252515 -0.071557629576575729 0.090283148491849596 0.30164137413188313, 159.89058759
295.29163989377088 0.52303513729914219 0.20003413568150369 -0.12403349696188054 0.17502094197527285, 136.0
259.6116558949285 0.67886786565407931 -0.096750995209040513 0.061061693411913448 0.36246122476453613, 119.268604419
273.54029016794266 0.90017912098657626 -0.11592075933244556 0.10614860827570569 0.23191918777926296, 128.390030766
287.29894024050975 1.4875733553247108 0.028104666921287755 0.16318232520758058 0.42110655648615081, 99.9849988748
267.55807162644652 0.94868975465053906 -0.15523811468684726 0.12797211695212599 0.18093779027160445, 98.0306074652
280.8211604101773 0.83068654695556288 0.50832631594082089 0.21580063675212682 0.30666977799373163, 118.595952713
299.68999634564642 0.64720196664971241 -0.36615248112441667 -0.034620194713821606 0.31846547526629504, 31.5753068077
275.53288025547386 1.633808582388071 -0.17333648142116587 0.12986377298612733 0.38200739715468024, 69.6347614342
299.30141854743783 0.96756841218666534 -0.074242702854527248 0.25174235088660019 0.29641695438862642, 132.015150646
274.85701243990286 1.1782526082282763 -0.083025675141243191 0.18117150489777378 0.22277284184812715, 132.098448136
251.91700793462553 0.85042599156588716 0.060596562400571749 0.18377137431864266 0.285305125988703, 138.773196259
288.79712156731654 0.6452199668214893 0.038624749674880235 0.15676440720618243 0.25659864717536557, 135.712932324
298.48363340543682 1.1697824125881782 -0.05367474132690836 0.16689342730376175 0.35434924741829271, 139.703256941
287.30243889650791 0.9166559065330222 0.045663065892394383 0.15762050769560662 0.34643229173768381, 136.003676421
254.27177973614988 0.83450633855330458 0.13115309207090298 0.29202949530704664 0.36646480609169146, 88.8369292581
297.36499340098817 0.52991325572395587 0.12032407323992339 0.14099160607757019 0.072615918239987753, 92.0054346221
302.45028349934603 0.5546723045510511 -0.092381926099800768 0.31954514050355465 0.36826624512382561, 84.6463230152
285.52485011684701 1.0020221398147084 0.1208581295484516 0.11450566510043801 0.42752620684439452, 112.401067611
268.47933489331058 0.57807945312988718 -0.26362733874542843 0.15222634587900763 0.066849580856045532, 45.7930125674
248.9214957202764 0.99087829777962633 -0.51455909310847181 0.30210474898518525 0.29321064411241388, 15.2643375225
279.91894377122151 0.71124047932560097 0.017800511917001993 0.12330464577038108 0.29081976630815559, 132.879644792
248.3970426508952 1.1498108350006526 -0.026121728955675366 0.060839082410779552 0.30938660085256264, 126.301227231
276.30449349884157 0.96004069406402603 0.080435048809887416 0.20392241034422851 0.47231510728762388, 98.005101908
270.68525279217715 0.89650552219043111 -0.24799856745113888 0.19561931655806017 0.23637723302051059, 66.7532770731
300.07170900481361 0.72750376569853337 0.054284067652137252 0.10518226119899585 0.363159902224927, 136.014705087
272.1633909424749 0.9886812479904542 -0.19733887464812441 0.22537354654197167 0.32133758992027189, 99.0403957989
294.57832875619039 0.52267691751121292 0.21013688153501456 0.20491390518397096 0.29605286603091258, 103.227903205
309.3370290346719 0.91466901194271133 -0.17700596785501135 0.16907082224259679 0.41684335226094593, 112.924753708
302.08805041563255 0.61530063247452171 0.20538871276974718 -0.038757802340551928 0.38703858182882789, 132.306462427
263.02219235082731 0.60189068266398671 0.004460840702040527 0.068159555941620042 0.20227664511929883, 117.183616602
276.50580252516187 0.63410689751375671 -0.17515570223223781 0.029715174125054242 0.25965154322678846, 68.8767014309
333.09556194127993 1.1688577269715312 0.054998756509839195 0.13888017910274134 0.27068761034056549, 116.777566339
304.51503565495943 0.71030323457537226 0.052950329525758108 0.27407560925786151 0.26017373011564487, 104.89041901
