# Simplex vector c
90.161608079059036 2.0936276321011063 0.40692057680126537 0.70168527110547441 0.29694496659796576, 1.41421356237
130.16160807905902 2.0936276321011063 0.40692057680126537 0.70168527110547441 0.29694496659796576, 9.05538513814
90.161608079059036 2.8436276321011063 0.40692057680126537 0.70168527110547441 0.29694496659796576, 2.2360679775
90.161608079059036 2.0936276321011063 0.80692057680126539 0.70168527110547441 0.29694496659796576, 3.0
90.161608079059036 2.0936276321011063 0.40692057680126537 0.90168527110547436 0.29694496659796576, 2.0
90.161608079059036 2.0936276321011063 0.40692057680126537 0.70168527110547441 0.49694496659796578, 2.0
103.49494141239238 2.3436276321011063 0.54025391013459867 0.76835193777214128 0.36361163326463242, 7.0
93.494941412392365 2.1561276321011063 0.44025391013459869 0.71835193777214112 0.31361163326463243, 2.0
400 2.0936276321011063 0.40692057680126537 0.70168527110547441 0.29694496659796576, 57.008771255
400 2.0936276321011063 0.40692057680126537 0.50168527110547445 0.29694496659796576, 30.083217913
400 2.0936276321011063 0.40692057680126537 0.70168527110547441 0.096944966597965754, 20.6155281281
400 0.5 0.40692057680126537 0.70168527110547441 0.29694496659796576, 152.200525623
400 2.0936276321011063 -0.7930794231987347 0.70168527110547441 0.29694496659796576, 14.4222051019
400 1.5624184214007371 0.0069205768012653435 0.63501860443880775 0.23027829993129911, 60.8769250209
240.92760471278442 1.9608253294260138 0.30692057680126539 0.6850186044388078 0.2802782999312991, 16.4012194669
400 0.5 0.40692057680126537 0.70168527110547441 0.29694496659796576, 142.618371888
400 0.5 2 0.70168527110547441 0.29694496659796576, 94.5304183848
400 0.5 0.40692057680126537 0.70168527110547441 0.49694496659796578, 95.1892851113
400 0.5 0.40692057680126537 0.90168527110547436 0.29694496659796576, 125.876924017
400 0.5 0.40692057680126537 0.70168527110547441 0.29694496659796576, 153.805071438
392 0.5 -1.3217990386645577 0.76835193777214128 0.36361163326463242, 63.5059052372
398.0 0.5 1.1695502403338605 0.71835193777214112 0.31361163326463243, 122.429571591
400 0.5 -2 0.70168527110547441 0.29694496659796576, 57.3149195236
400 0.5 0.40692057680126537 0.70168527110547441 0.096944966597965754, 80.2246844805
400 0.5 0.40692057680126537 0.50168527110547445 0.29694496659796576, 145.0
400 0.5 0.40692057680126537 0.70168527110547441 0.29694496659796576, 177.002824836
400 0.5 0.40692057680126537 0.70168527110547441 0.29694496659796576, 157.289541928
392 0.5 0.67820096133544228 0.63501860443880775 0.23027829993129911, 165.323924463
398.0 0.5 -1.3304497596661395 0.6850186044388078 0.2802782999312991, 25.2982212813
400 0.5 2 0.70168527110547441 0.29694496659796576, 91.0054943396
400 0.5 0.40692057680126537 0.70168527110547441 0.49694496659796578, 56.3648826842
400 0.5 0.40692057680126537 0.90168527110547436 0.29694496659796576, 139.201293097
400 0.5 0.40692057680126537 0.70168527110547441 0.29694496659796576, 151.818971147
400 0.5 0.40692057680126537 0.70168527110547441 0.29694496659796576, 148.030402283
392 0.5 0.27128038453417691 0.76835193777214128 0.16361163326463241, 68.8839603972
398.0 0.5 0.37301052873449325 0.71835193777214112 0.41361163326463246, 86.5390085453
400 0.5 0.40692057680126537 0.70168527110547441 0.096944966597965754, 75.2728370662
400 0.5 -2 0.70168527110547441 0.29694496659796576, 12.8062484749
400 0.5 0.40692057680126537 0.50168527110547445 0.29694496659796576, 158.619040471
400 0.5 0.40692057680126537 0.70168527110547441 0.29694496659796576, 164.453640884
400 0.5 0.40692057680126537 0.70168527110547441 0.29694496659796576, 131.855982041
392 0.5 0.67820096133544228 0.63501860443880775 0.23027829993129911, 164.149322265
398.0 0.5 -1.3304497596661395 0.6850186044388078 0.2802782999312991, 36.4005494464
400 0.5 2 0.70168527110547441 0.29694496659796576, 92.1140597303
400 0.5 0.40692057680126537 0.70168527110547441 0.49694496659796578, 85.375640554
400 0.5 0.40692057680126537 0.70168527110547441 0.29694496659796576, 158.700976683
400 0.5 0.40692057680126537 0.90168527110547436 0.29694496659796576, 116.400171821
400 0.5 0.40692057680126537 0.70168527110547441 0.29694496659796576, 138.231689565
392 0.5 0.27128038453417691 0.76835193777214128 0.16361163326463241, 74.7328575661
398.0 0.5 0.37301052873449325 0.71835193777214112 0.41361163326463246, 115.316954521
400 0.5 0.40692057680126537 0.70168527110547441 0.096944966597965754, 106.677082825
400 0.5 -2 0.70168527110547441 0.29694496659796576, 26.9258240357
