# NOTE: Sarah, run starting with (a), uniform random hill climbing
# Optimize started at Thu Oct 28 15:24:27 2010
216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 1.0
216.73579793812775 7.0866057846066202 1.9633554978872967 -0.94760761345507127 -0.42802372962551072, 2.0
237.14529251302201 7.0866057846066202 1.9633554978872967 -0.94760761345507127 -0.42802372962551072, 1.41421356237
216.73579793812775 7.0866057846066202 -0.96529088551938225 -0.94760761345507127 -0.42802372962551072, 1.41421356237
7.6693898232654156 7.0866057846066202 1.9633554978872967 -0.94760761345507127 -0.42802372962551072, 1.41421356237
304.20193902342459 7.0866057846066202 1.9633554978872967 -0.94760761345507127 -0.42802372962551072, 1.0
216.73579793812775 7.0866057846066202 -1.1914209326043679 -0.94760761345507127 -0.42802372962551072, 1.0
216.73579793812775 7.7910953313486804 1.9633554978872967 -0.94760761345507127 -0.42802372962551072, 1.41421356237
216.73579793812775 7.0866057846066202 1.9633554978872967 -0.37430415485388502 -0.42802372962551072, 1.0
216.73579793812775 7.0866057846066202 1.9633554978872967 -0.94760761345507127 0.60392969796972618, 6.40312423743
216.73579793812775 7.0866057846066202 1.9633554978872967 0.63802778493536771 0.60392969796972618, 3.60555127546
216.73579793812775 7.0866057846066202 -0.12708125097359435 -0.94760761345507127 0.60392969796972618, 8.0622577483
216.73579793812775 7.0866057846066202 -0.12708125097359435 0.1095532337683307 0.60392969796972618, 6.40312423743
250.84204791742053 7.0866057846066202 -0.12708125097359435 -0.94760761345507127 0.60392969796972618, 16.1245154966
61.153279667431008 7.0866057846066202 -0.12708125097359435 -0.94760761345507127 0.60392969796972618, 1.41421356237
250.84204791742053 7.0866057846066202 1.4785852845996192 -0.94760761345507127 0.60392969796972618, 35.5105618091
250.84204791742053 7.0866057846066202 1.4785852845996192 -0.94760761345507127 -0.68693182091669325, 5.09901951359
250.84204791742053 4.5878797796978192 1.4785852845996192 -0.94760761345507127 0.60392969796972618, 72.470683728
250.84204791742053 4.5878797796978192 1.4785852845996192 -0.94760761345507127 0.0046877425237121795, 63.0
309.41745793026104 4.5878797796978192 1.4785852845996192 -0.94760761345507127 0.60392969796972618, 72.8010988928
309.41745793026104 4.5878797796978192 1.4785852845996192 -0.24178009557031355 0.60392969796972618, 58.412327466
309.41745793026104 4.5878797796978192 1.4785852845996192 -0.94760761345507127 -0.096068672109578035, 16.7630546142
95.131381441593859 4.5878797796978192 1.4785852845996192 -0.94760761345507127 0.60392969796972618, 6.0827625303
91.890729298944635 4.5878797796978192 1.4785852845996192 -0.94760761345507127 0.60392969796972618, 3.16227766017
309.41745793026104 4.5878797796978192 1.4785852845996192 -0.94760761345507127 -0.69135002688171565, 4.472135955
397.91998804073239 4.5878797796978192 1.4785852845996192 -0.94760761345507127 0.60392969796972618, 51.4781507049
309.41745793026104 4.5878797796978192 -0.14458188936503591 -0.94760761345507127 0.60392969796972618, 24.1867732449
309.41745793026104 4.5878797796978192 0.41199441872726794 -0.94760761345507127 0.60392969796972618, 31.9061122671
134.468693839933 4.5878797796978192 1.4785852845996192 -0.94760761345507127 0.60392969796972618, 5.83095189485
309.41745793026104 4.5878797796978192 1.2901958479803977 -0.94760761345507127 0.60392969796972618, 53.9351462406
309.41745793026104 4.5878797796978192 1.4785852845996192 -0.94760761345507127 0.69396057714349402, 32.0624390838
309.41745793026104 4.5878797796978192 1.4785852845996192 -0.70562730890188363 0.60392969796972618, 58.0775343829
309.41745793026104 3.9631068160256113 1.4785852845996192 -0.94760761345507127 0.60392969796972618, 84.0238061504
309.41745793026104 4.9546336728985736 1.4785852845996192 -0.94760761345507127 0.60392969796972618, 42.2965719651
309.41745793026104 3.9631068160256113 1.4785852845996192 -0.78294210098890216 0.60392969796972618, 49.9799959984
309.41745793026104 3.9631068160256113 1.4785852845996192 -0.94760761345507127 0.60062910999596797, 48.4664832642
309.41745793026104 3.9631068160256113 1.4785852845996192 -0.94760761345507127 -0.98480558936765838, 11.0
309.41745793026104 1.1894962759204268 1.4785852845996192 -0.94760761345507127 0.60392969796972618, 57.7754273026
197.2039411396556 3.9631068160256113 1.4785852845996192 -0.94760761345507127 0.60392969796972618, 22.803508502
309.41745793026104 3.9631068160256113 -1.0694697990132975 -0.94760761345507127 0.60392969796972618, 1.0
309.41745793026104 3.9631068160256113 1.4785852845996192 -0.94760761345507127 -0.51368808249567199, 0.0
8.5238949187661728 3.9631068160256113 1.4785852845996192 -0.94760761345507127 0.60392969796972618, 1.0
309.41745793026104 3.9631068160256113 0.81069237673309402 -0.94760761345507127 0.60392969796972618, 58.2408791142
354.2722067817985 3.9631068160256113 1.4785852845996192 -0.94760761345507127 0.60392969796972618, 69.8713102783
309.41745793026104 3.9631068160256113 1.4785852845996192 -0.94760761345507127 0.032152788080047845, 43.6577599059
309.41745793026104 3.9620448911540507 1.4785852845996192 -0.94760761345507127 0.60392969796972618, 99.0454441153
309.41745793026104 3.9620448911540507 1.4785852845996192 -0.94760761345507127 -0.60994759430171186, 4.24264068712
309.41745793026104 4.8534149780675842 1.4785852845996192 -0.94760761345507127 0.60392969796972618, 42.0594816896
309.41745793026104 3.9620448911540507 1.4785852845996192 0.63672067105432051 0.60392969796972618, 46.0977222865
309.41745793026104 3.9620448911540507 1.4581422761116851 -0.94760761345507127 0.60392969796972618, 60.1082357086
309.41745793026104 3.9620448911540507 1.6487341917486438 -0.94760761345507127 0.60392969796972618, 66.8505796534
89.209778460445136 3.9620448911540507 1.4785852845996192 -0.94760761345507127 0.60392969796972618, 3.16227766017
